nSeq,frontal,smoothed_values,Wavetype
26543,34172,34710.5223894562,1
26544,34533,35165.96637146594,1
26545,34812,35585.37631941477,1
26546,34684,35874.305553241174,1
26547,34516,36023.02041286819,1
26548,34812,36058.348448267236,1
26549,35536,36024.92669048537,1
26550,35984,35944.82542058012,1
26551,35700,35821.70951503411,1
26552,35360,35671.642145928316,1
26553,35268,35494.94552446761,1
26554,36488,35305.64014040597,1
26555,38060,35104.923315498396,1
26556,38692,34890.11005848193,0
26557,38544,34657.33784577984,0
26558,38220,34418.819356684166,0
26559,37800,34193.1623828747,0
26560,36840,33988.04743223877,0
26561,35849,33806.762692401775,0
26562,34508,33649.361236698714,0
26563,32849,33517.569031633706,0
26564,30420,33415.22832944958,0
26565,29184,33347.717832859686,0
26566,29220,33314.979747331556,0
26567,28888,33328.26286069333,0
26568,27585,33398.60860219627,0
26569,27301,33545.93458775226,2
26570,29316,33768.971766813826,2
26571,32108,34071.09732545146,2
26572,36460,34447.1639299952,2
26573,42120,34886.59521664595,2
26574,46616,35394.14184760714,0
26575,47044,35957.97201572774,0
26576,43194,36554.43897775569,1
26577,37976,37185.63879770542,1
26578,33728,37838.132552400035,1
26579,30656,38481.93579015607,1
26580,29152,39128.746417959715,1
26581,28292,39797.06972928174,1
26582,29524,40457.65655104234,1
26583,32512,41033.86223615131,1
26584,35532,41523.652815380075,1
26585,38476,41951.23648444972,1
26586,41520,42310.691076457035,1
26587,46528,42608.40845428114,1
26588,51884,42855.35663991959,1
26589,55426,43078.714018742685,1
26590,56724,43306.68444518463,1
26591,56152,43545.121623232844,1
26592,54176,43791.13672478393,1
26593,50268,44019.97144381824,1
26594,44708,44185.008539147995,1
26595,40608,44253.778592931434,1
26596,40504,44230.397703448834,1
26597,41917,44156.13007296825,1
26598,42876,44056.740615885596,1
26599,42532,43930.54061174321,1
26600,41896,43770.28487004,1
26601,41876,43562.49006382482,1
26602,41549,43295.92123001336,1
26603,41236,42971.78730155365,1
26604,40544,42580.529940582455,1
26605,39942,42136.000889931835,0
26606,39076,41685.63520284223,0
26607,38608,41234.65587976218,0
26608,38068,40767.8762788478,0
26609,37412,40238.27911526194,0
26610,36424,39571.08598746245,0
26611,35489,38760.453968401824,0
26612,34964,37883.86056234276,0
26613,34864,37036.8886597704,0
26614,35053,36298.92795663417,0
26615,35612,35674.27317442674,0
26616,36358,35189.095479622745,0
26617,37153,34888.120931871745,0
26618,38133,34742.59296484184,0
26619,38716,34663.407613391224,0
26620,38676,34583.22081551618,0
26621,38172,34414.26021176652,0
26622,37672,34084.67842006997,0
26623,37848,33658.60711518953,0
26624,37576,33280.89859266476,0
26625,37048,33022.00147720079,1
26626,36746,32869.70834654064,1
26627,35788,32835.50880662837,1
26628,34392,32931.93365606053,1
26629,33520,33145.69309427604,1
26630,32072,33426.88173852146,1
26631,29774,33741.83286900186,1
26632,27946,34072.74604749773,1
26633,29656,34417.49902406486,1
26634,30809,34792.28532701344,1
26635,29396,35155.76759510462,1
26636,28336,35468.542077162834,1
26637,28876,35701.92203340676,1
26638,31740,35898.00485104542,1
26639,34612,36098.87037406653,1
26640,36500,36308.36344463184,1
26641,36928,36532.32560159708,1
26642,36298,36773.93499927374,1
26643,35000,37031.13947346784,1
26644,35200,37267.720398748184,1
26645,38016,37411.43172849219,1
26646,41748,37440.84134838298,1
26647,43768,37415.92446097903,1
26648,43992,37376.610797107285,1
26649,43792,37324.499177638274,1
26650,43756,37238.39472434734,1
26651,43800,37117.90426708391,1
26652,43132,36975.347872808525,1
26653,41372,36804.77826005873,0
26654,39244,36609.89072259621,0
26655,37478,36391.19120100073,0
26656,34125,36164.31504063711,0
26657,29488,35930.43533799837,0
26658,24333,35705.90145510346,0
26659,21398,35502.69889722164,0
26660,24172,35321.032582956126,0
26661,30976,35151.568076533695,0
26662,38732,34987.016194401236,0
26663,45052,34845.501443899404,0
26664,48608,34737.93700360124,0
26665,50352,34668.36618605607,2
26666,50013,34644.25058422761,2
26667,45988,34647.131177149,2
26668,38952,34663.77684432727,2
26669,30160,34728.98226238928,2
26670,20713,34854.249540124954,2
26671,15288,35031.62135286859,2
26672,15367,35251.37622225679,2
26673,18304,35496.39712633052,0
26674,21620,35788.25710518602,0
26675,26841,36136.72664534579,0
26676,34300,36550.439739354086,0
26677,39844,37044.135219907286,1
26678,42648,37602.72616718776,1
26679,44224,38199.772807166766,1
26680,46112,38832.89726624347,1
26681,48284,39478.0400223471,1
26682,48916,40057.799233743266,1
26683,48628,40545.83906120378,1
26684,46764,41025.61756413963,1
26685,44716,41468.17039584489,1
26686,42832,41770.82901194792,1
26687,41540,41860.528535263795,1
26688,40880,41746.93560711951,1
26689,40856,41549.04839767392,1
26690,41768,41380.7975698228,1
26691,42784,41288.20169176283,1
26692,43532,41212.667553340434,1
26693,43732,41076.1476679061,1
26694,43144,40816.11380972209,1
26695,42232,40425.149467780524,1
26696,41244,39925.22013373083,1
26697,40109,39380.4493281274,1
26698,38692,38822.06006086746,0
26699,37272,38227.507286409826,0
26700,35836,37563.00722460746,0
26701,34076,36827.14910924978,0
26702,32469,36038.347111050425,0
26703,31268,35226.720275477615,0
26704,30556,34425.83775182962,0
26705,30172,33688.76826156472,0
26706,29809,33105.870466370136,0
26707,29668,32662.137430123654,0
26708,29704,32282.639433862958,0
26709,29597,31830.44577386523,0
26710,29662,31218.524587161595,0
26711,29932,30495.44958088752,0
26712,30548,29741.55744669611,0
26713,30516,29015.037071923056,0
26714,29956,28357.140441230622,0
26715,28960,27786.505812451305,0
26716,27452,27362.336131958295,0
26717,26820,27109.30048048,0
26718,27388,26976.00322315633,0
26719,27332,26896.138421042713,0
26720,26892,26781.392790887065,0
26721,26468,26513.39877127546,0
26722,26078,26077.45242697241,0
26723,26652,25518.79491262855,0
26724,27520,24857.334205363597,0
26725,28088,24104.601701613276,0
26726,28152,23353.673741809147,0
26727,27608,22692.121150200957,0
26728,26596,22115.644206617635,0
26729,25440,21604.881915068436,0
26730,23888,21132.255987120017,0
26731,21540,20732.764198488036,2
26732,20234,20457.211650861547,2
26733,18938,20305.057166703526,2
26734,16269,20261.249503396022,2
26735,14012,20264.582839775536,2
26736,13364,20286.762180929683,2
26737,16399,20315.21018061603,2
26738,22110,20359.51239685428,2
26739,27072,20438.836109818436,2
26740,28332,20573.451726931027,2
26741,26008,20799.495069768345,2
26742,23164,21127.361574664053,0
26743,20856,21572.968980401696,0
26744,18712,22142.20817749003,0
26745,16806,22812.461569637355,0
26746,16720,23574.53002916271,0
26747,16514,24414.16652984636,0
26748,14876,25308.122784937685,0
26749,13324,26238.9388388216,0
26750,14004,27187.96914641692,0
26751,17148,28131.635563256226,0
26752,22856,29045.672595206546,0
26753,30220,29916.20152945892,2
26754,38080,30714.55491343856,2
26755,44972,31417.54007317727,2
26756,48044,32030.664186706737,2
26757,47720,32552.120414426354,2
26758,44680,32960.802598428054,2
26759,41284,33258.07056276641,2
26760,38456,33463.661034469864,2
26761,35884,33600.86102624139,2
26762,33756,33685.86487890078,2
26763,32688,33734.05255435399,2
26764,32500,33722.66999944155,2
26765,33092,33639.44536841206,2
26766,32952,33476.91508486074,2
26767,32512,33205.857413737736,2
26768,32276,32834.4791832387,2
26769,31472,32398.620683615074,2
26770,30144,31902.00456947051,0
26771,29072,31343.06095659974,0
26772,28000,30711.094873555823,0
26773,27444,30009.282436786703,0
26774,28160,29262.279131810286,0
26775,29092,28516.97796430162,0
26776,28170,27807.112260736998,0
26777,26856,27158.09315821924,0
26778,25976,26579.511049343495,0
26779,24764,26073.586727691574,2
26780,24576,25641.066047849497,2
26781,24236,25275.251639430266,2
26782,23100,24936.737473486304,2
26783,21269,24665.49957172582,2
26784,19456,24471.03639320275,2
26785,18888,24314.283276395876,2
26786,19428,24194.305225701824,2
26787,20856,24108.91731822908,2
26788,22676,24121.32572396053,2
26789,24500,24312.247702222736,2
26790,26288,24698.286728881554,2
26791,27749,25228.73789007307,2
26792,29450,25837.354626049288,2
26793,30714,26489.654386987768,0
26794,31312,27162.835044116375,0
26795,31904,27840.81012255841,0
26796,32008,28507.318621355957,0
26797,31908,29178.826725796054,0
26798,31972,29818.70554949936,0
26799,31712,30332.38090678354,0
26800,31316,30669.31289420654,0
26801,31025,30831.245487942553,0
26802,30432,30835.35513232438,0
26803,29256,30731.840416748088,0
26804,28568,30586.70001296992,0
26805,28804,30472.92044818085,0
26806,28856,30455.528017756926,0
26807,28728,30534.280843943267,0
26808,29832,30669.675042372757,0
26809,31620,30790.22394017308,0
26810,32852,30875.426009009105,0
26811,33268,30923.551860951837,0
26812,32992,30919.56048274839,0
26813,32220,30855.68976075298,0
26814,31844,30755.346881224043,0
26815,31472,30660.190068662043,0
26816,30716,30587.353667274238,0
26817,30264,30515.081981662453,0
26818,29989,30421.85669409489,0
26819,29521,30335.42143501814,0
26820,28628,30284.607833515525,0
26821,27490,30245.069080120273,0
26822,27045,30200.927073045226,0
26823,27004,30135.428454466204,0
26824,27916,30078.34961379635,0
26825,28620,30078.43296269827,0
26826,29053,30161.28477454982,0
26827,29092,30298.278744450083,0
26828,29008,30476.967554725645,0
26829,29017,30692.26131271371,0
26830,29440,30938.605583037468,0
26831,30324,31251.411403227277,0
26832,32688,31623.67492929895,0
26833,34648,32011.175400825883,0
26834,36264,32369.669525466914,0
26835,37456,32666.229100540033,0
26836,37088,32902.898399653066,0
26837,36116,33085.870408951596,0
26838,34784,33206.51062212398,0
26839,33256,33270.47381759489,0
26840,32425,33283.693955921815,0
26841,32229,33248.55268823434,0
26842,31917,33171.4809286769,0
26843,31864,33068.60661151681,0
26844,32468,32934.47937730568,0
26845,32938,32764.171443821007,0
26846,32837,32586.670214677877,0
26847,32135,32424.492943826193,0
26848,31424,32295.78832733582,0
26849,31648,32177.28510211518,0
26850,31717,32046.630793997025,0
26851,31400,31878.4095262136,0
26852,31176,31631.391135284135,0
26853,31144,31297.86602382347,0
26854,31332,30907.79588356244,0
26855,31620,30510.502176845137,0
26856,31604,30120.858249872188,0
26857,30716,29739.293917477895,0
26858,29620,29375.30841472137,0
26859,29252,29067.153501241406,0
26860,28950,28809.040044100137,0
26861,28628,28596.38883661847,0
26862,28669,28419.13099756543,0
26863,29057,28237.799504567847,0
26864,29172,28103.27763946671,0
26865,28020,28117.646808990885,0
26866,26844,28296.912357030502,0
26867,26280,28559.950766923277,0
26868,27077,28828.659501969938,0
26869,27716,29035.52890312131,0
26870,26776,29141.067955959636,0
26871,26125,29132.48702933732,0
26872,26353,29053.320175775018,0
26873,27692,28976.661457502316,0
26874,28629,28951.624433680136,0
26875,29188,29019.6656518262,0
26876,29693,29169.53241866103,0
26877,30176,29378.073627315327,0
26878,30712,29613.949084231925,0
26879,31824,29854.798670509746,0
26880,32712,30059.702809835155,0
26881,32564,30197.29298714161,0
26882,31996,30281.49437000332,0
26883,31844,30370.669785216985,0
26884,31868,30484.801884765908,0
26885,31898,30627.86292231354,0
26886,31544,30784.629878317945,0
26887,30766,30917.679332952303,0
26888,30628,31013.11417395186,0
26889,30596,31068.24673660599,0
26890,30504,31082.54925514047,0
26891,30656,31060.572725079724,0
26892,30638,30999.905269123265,0
26893,30664,30904.940705598547,0
26894,31328,30778.520400536217,0
26895,32452,30645.96050059828,0
26896,32920,30501.383611014873,0
26897,31920,30337.374545317933,0
26898,29069,30140.92740515144,0
26899,26529,29906.978720052564,0
26900,24152,29659.624996395592,0
26901,22605,29406.749103550967,0
26902,23820,29135.18196961745,0
26903,26736,28852.14393807974,0
26904,28928,28583.798958902684,0
26905,29536,28347.434960097977,0
26906,30372,28144.20448309025,0
26907,31117,27968.15278233923,0
26908,30920,27807.807401473226,0
26909,29672,27660.375191083167,0
26910,29608,27542.395422067595,0
26911,30172,27455.04231920728,0
26912,31456,27407.317320188264,0
26913,35316,27413.99684649107,0
26914,37408,27484.801530184905,0
26915,34268,27624.850427566675,0
26916,27622,27812.606186721325,0
26917,21281,28032.368905690582,0
26918,16998,28275.770871728193,0
26919,15993,28568.856567345007,0
26920,18225,28914.99494961639,0
26921,23128,29261.168432972056,0
26922,28045,29588.280426792877,0
26923,31525,29895.353061853933,0
26924,33320,30218.649333320267,0
26925,33637,30536.6319928827,0
26926,33444,30819.40319776472,0
26927,33036,31065.67300771853,0
26928,32528,31303.74874296342,0
26929,31598,31551.374436407143,0
26930,31480,31813.29621384962,0
26931,32772,32071.525088825812,0
26932,33936,32310.899497378414,0
26933,34220,32529.025554151605,0
26934,33544,32731.118238548766,0
26935,32536,32902.30188663019,0
26936,32281,33050.713601438365,0
26937,32776,33171.793840728926,0
26938,33652,33241.30908830848,0
26939,34324,33259.2439263002,0
26940,34344,33224.82341156794,0
26941,34184,33145.70588595638,0
26942,34496,33035.53791657537,0
26943,34356,32897.2820569399,0
26944,34132,32743.964037586724,0
26945,33352,32589.09437894566,0
26946,32900,32426.741323258128,0
26947,32460,32272.82066430941,0
26948,32022,32133.343233688433,0
26949,31676,31976.190573972064,0
26950,31276,31789.188282084608,0
26951,30664,31534.697769544087,0
26952,30564,31192.9498404769,0
26953,30602,30818.34247272696,0
26954,29908,30465.844271777773,0
26955,28776,30143.297838864506,0
26956,28012,29840.614334892656,0
26957,27825,29575.87926075688,0
26958,27765,29345.572829614037,0
26959,27738,29130.403061743902,0
26960,27820,28903.62710918536,0
26961,28266,28692.38999922207,0
26962,28580,28530.587667140993,0
26963,28804,28451.323179133822,0
26964,29336,28539.054006593025,0
26965,29808,28791.75701387602,0
26966,29830,29111.60833666963,0
26967,29748,29387.762905492244,0
26968,29892,29571.90850680627,0
26969,29876,29665.240029876175,0
26970,29402,29685.331426362653,0
26971,29148,29643.060902638204,0
26972,29112,29571.922348620345,0
26973,29373,29524.068069749293,0
26974,28808,29538.837966835275,0
26975,28760,29626.28172287797,0
26976,29952,29777.250275398987,0
26977,31672,29969.02446650432,0
26978,32320,30176.114314965318,0
26979,31896,30353.709153548134,0
26980,31564,30488.614878273802,0
26981,32100,30589.07104946606,0
26982,32540,30689.505335693113,0
26983,32364,30832.855746374356,0
26984,31836,31017.421773961243,2
26985,31948,31223.578263259093,2
26986,31657,31430.961139973726,2
26987,30912,31634.976196463387,2
26988,30368,31821.526071072432,2
26989,30220,31982.993741568476,2
26990,30360,32094.58771359995,2
26991,30269,32127.051524132126,2
26992,29924,32078.632166781033,2
26993,29364,31974.79952482205,2
26994,28184,31810.537308235656,2
26995,27168,31589.383933967078,2
26996,28030,31291.408129360032,2
26997,29264,30894.183573059054,2
26998,29824,30349.303404697774,2
26999,29676,29656.857954243027,0
27000,29104,28841.164582504905,0
27001,28978,27968.76861553171,0
27002,29340,27096.681045892114,0
27003,29502,26286.39520162408,0
27004,29480,25527.78952814075,0
27005,29457,24793.489465446382,0
27006,28868,24077.628841203958,0
27007,27769,23396.5991549747,0
27008,27028,22786.7270640103,0
27009,26566,22272.195188244048,0
27010,26204,21856.99369466664,2
27011,25644,21546.163939387334,2
27012,24252,21327.395861137476,2
27013,22348,21173.640624858017,2
27014,20604,21086.401208959338,2
27015,19656,21087.053244428982,2
27016,19210,21180.120841162447,2
27017,19212,21364.0134120581,2
27018,19032,21632.989475217884,2
27019,17509,21990.25138895267,2
27020,15424,22420.52011187938,2
27021,14752,22889.280631146892,2
27022,16450,23381.141770280654,2
27023,18556,23892.421617085245,2
27024,19884,24444.808275612155,2
27025,20455,25029.886181555237,2
27026,20226,25648.007483321002,2
27027,20150,26301.478097095525,0
27028,20632,26980.35675986454,0
27029,23140,27660.628490569143,0
27030,26110,28308.192319163674,0
27031,29812,28939.39749835874,0
27032,34276,29577.019820842816,0
27033,37596,30214.140519583394,0
27034,40248,30835.525212634217,0
27035,42072,31452.61401585137,0
27036,42908,32112.96557603362,0
27037,42804,32841.89145134973,0
27038,42528,33590.49632028966,0
27039,41924,34323.74769609271,0
27040,41624,35013.50372628774,2
27041,41660,35643.230232567905,2
27042,41230,36191.60692563946,2
27043,39648,36645.25145080942,2
27044,37236,37002.05743480033,2
27045,33748,37273.12657951082,2
27046,29616,37473.335229073586,2
27047,26212,37588.582145442415,2
27048,25717,37590.68236909486,2
27049,27128,37409.096131702645,2
27050,30056,37005.94278778532,0
27051,32220,36440.7750651823,0
27052,32900,35806.11199279798,0
27053,31648,35199.94697377483,0
27054,31328,34706.42592877573,0
27055,32284,34336.930810530095,0
27056,33798,34069.125705967585,0
27057,35520,33842.224813503664,0
27058,36580,33605.87603936539,0
27059,36672,33347.10049169407,0
27060,36232,33080.0038463516,0
